order_id,customer_id,order_date,category,quantity,unit_price,discount_rate,paid_amount,order_status
O000364,C00133,2025-09-18,数码电子,1,1243.31,0,1243.31,已支付
O000365,C00182,2025-10-24,食品饮料,1,101.73,0.2,81.38,已退款
O000366,C00068,2025-07-20,运动户外,2,443.72,0.1,798.7,已取消
O000367,C00521,2025-12-19,食品饮料,4,94.73,0,378.92,已支付
O000368,C00101,2026-06-29,美妆个护,1,187.37,0.08,172.38,已支付
O000369,C00526,2026-01-17,服饰鞋包,1,514.3,0.1,462.87,已支付
O000370,C00358,2026-02-11,食品饮料,2,83.24,0.2,133.18,已退款
O000371,C00064,2026-01-26,美妆个护,1,89.85,0.2,71.88,已退款
O000372,C00216,2026-05-28,美妆个护,2,180.9,0.2,289.44,已退款
O000373,C00029,2025-07-16,美妆个护,1,96.9,0,96.9,已取消
O000374,C00092,2026-03-01,数码电子,1,484.76,0,484.76,已取消
O000375,C00240,2025-12-09,美妆个护,3,174.7,0,524.1,已退款
O000376,C00546,2026-05-15,家居日用,1,165.34,0,165.34,已取消
O000377,C00245,2025-08-08,数码电子,1,1177.79,0.08,1083.57,已支付
O000378,C00501,2025-09-07,食品饮料,1,42.66,0,42.66,已支付
O000379,C00168,2026-05-11,家居日用,3,444.31,0.05,1266.28,已支付
O000380,C00387,2025-10-13,服饰鞋包,2,339.79,0.15,577.64,已支付
O000381,C00464,2025-10-24,美妆个护,1,111.48,0.05,105.91,已支付
O000382,C00312,2025-07-19,家居日用,2,293.93,0,587.86,已取消
O000383,C00208,2025-10-29,食品饮料,3,185.32,0.05,528.16,已支付
O000384,C00418,2026-06-10,家居日用,2,169.05,0,338.1,已支付
O000385,C00348,2026-06-01,数码电子,5,895.06,0,4475.3,已支付
O000386,C00437,2025-09-17,运动户外,1,70.93,0.08,65.26,已支付
O000387,C00157,2026-06-09,美妆个护,1,260.82,0.1,234.74,已取消
O000388,C00526,2026-02-28,美妆个护,1,61.05,0.1,54.95,已退款
O000389,C00067,2026-01-13,服饰鞋包,1,300.81,0.15,255.69,已支付
O000390,C00348,2026-05-01,食品饮料,1,29.33,0.2,23.46,已支付
O000391,C00158,2026-06-14,服饰鞋包,1,550.89,0.05,523.35,已支付
O000392,C00013,2026-01-05,美妆个护,4,56.91,0.08,209.43,已退款
O000393,C00463,2025-11-16,运动户外,1,215.44,0,215.44,已支付
O000394,C00548,2026-03-22,食品饮料,3,145.63,0,436.89,已支付
O000395,C00514,2025-09-07,服饰鞋包,1,113.98,0.1,102.58,已支付
O000396,C00226,2026-03-01,家居日用,1,211.22,0,211.22,已支付
O000397,C00592,2025-12-23,家居日用,2,216.79,0,433.58,已支付
O000398,C00533,2026-06-04,食品饮料,1,65.87,0.08,60.6,已支付
O000399,C00252,2025-09-28,服饰鞋包,2,467.81,0.05,888.84,已支付
O000400,C00263,2025-08-29,美妆个护,3,100.64,0.1,271.73,已支付
O000401,C00164,2025-10-03,美妆个护,1,64.78,0.05,61.54,已支付
O000402,C00351,2025-09-10,数码电子,1,330.69,0.2,264.55,已支付
O000403,C00037,2026-03-01,运动户外,1,295.18,0.08,271.57,已支付
O000404,C00404,2026-04-22,服饰鞋包,4,456.49,0.05,1734.66,已支付
O000405,C00345,2025-09-20,食品饮料,4,25.25,0.05,95.95,已取消
O000406,C00192,2025-09-11,家居日用,1,274.25,0.05,260.54,已退款
O000407,C00498,2026-05-11,数码电子,1,1121.08,0.1,1008.97,已支付
O000408,C00368,2026-06-03,数码电子,1,399.89,0.08,367.9,已取消
O000409,C00475,2026-05-18,美妆个护,3,115.61,0.15,294.81,已退款
O000410,C00581,2025-10-16,运动户外,1,108.47,0.05,103.05,已支付
O000411,C00285,2026-03-09,美妆个护,2,49.21,0.05,93.5,已支付
O000412,C00348,2025-11-23,美妆个护,1,118.15,0.15,100.43,已退款
O000413,C00250,2026-02-25,食品饮料,1,153.65,0.05,145.97,已支付
O000414,C00285,2026-03-26,家居日用,2,53.58,0.05,101.8,已支付
O000415,C00531,2026-01-25,服饰鞋包,2,362.22,0,724.44,已退款
O000416,C00300,2025-09-18,服饰鞋包,1,117.35,0,117.35,已支付
O000417,C00407,2025-08-23,家居日用,4,83.52,0,334.08,已取消
O000418,C00245,2026-05-02,运动户外,1,593.99,0.15,504.89,已支付
O000419,C00353,2025-11-25,食品饮料,2,102.57,0.08,188.73,已支付
O000420,C00072,2026-03-14,家居日用,1,305.69,0,305.69,已取消
O000421,C00304,2026-01-22,服饰鞋包,1,303.81,0.15,258.24,已支付
O000422,C00165,2026-01-02,运动户外,1,501.39,0,501.39,已支付
O000423,C00512,2025-09-18,食品饮料,1,30.03,0.15,25.53,已取消
O000424,C00296,2026-01-12,运动户外,1,550.58,0.2,440.46,已支付
O000425,C00077,2025-10-09,数码电子,3,833.87,0.15,2126.37,已取消
O000426,C00479,2026-03-18,数码电子,1,239.97,0.08,220.77,已支付
O000427,C00593,2025-09-23,数码电子,1,964.92,0,964.92,已支付
O000428,C00151,2026-05-31,数码电子,1,724.4,0.1,651.96,已取消
O000429,C00320,2026-05-21,食品饮料,2,96.77,0,193.54,已支付
O000430,C00444,2025-09-22,服饰鞋包,1,696.12,0.1,626.51,已支付
O000431,C00336,2025-11-10,美妆个护,1,134.96,0.08,124.16,已支付
O000432,C00127,2025-07-06,食品饮料,1,121.68,0.05,115.6,已退款
O000433,C00289,2026-05-29,家居日用,2,363.36,0.1,654.05,已退款
O000434,C00185,2026-03-05,服饰鞋包,2,688.07,0.1,1238.53,已支付
O000435,C00485,2026-04-12,数码电子,1,1277.23,0.08,1175.05,已支付
O000436,C00587,2026-03-07,服饰鞋包,4,575.54,0,2302.16,已支付
O000437,C00109,2025-07-24,数码电子,1,654.37,0.05,621.65,已支付
O000438,C00035,2026-02-22,服饰鞋包,1,669.42,0.08,615.87,已取消
O000439,C00535,2026-01-31,食品饮料,3,196.81,0.05,560.91,已退款
O000440,C00318,2025-11-25,食品饮料,2,140.42,0.2,224.67,已支付
O000441,C00259,2025-08-22,食品饮料,4,182.47,0.08,671.49,已支付
O000442,C00269,2026-03-09,家居日用,2,439.9,0,879.8,已支付
O000443,C00184,2026-05-01,家居日用,1,204.88,0,204.88,已退款
O000444,C00215,2026-06-18,服饰鞋包,2,172.11,0,344.22,已退款
O000445,C00126,2026-02-13,食品饮料,1,112.55,0,112.55,已支付
O000446,C00519,2026-06-19,运动户外,5,546.76,0.15,2323.73,已支付
O000447,C00330,2026-01-01,美妆个护,1,130.22,0.1,117.2,已支付
O000448,C00093,2025-08-07,美妆个护,4,105.21,0.1,378.76,已支付
O000449,C00547,2026-02-09,美妆个护,1,130.98,0.08,120.5,已支付
O000450,C00549,2025-10-16,美妆个护,1,118.16,0.2,94.53,已取消
O000451,C00329,2025-08-02,美妆个护,1,241.1,0.1,216.99,已支付
O000452,C00586,2026-04-01,数码电子,1,113.21,0.08,104.15,已支付
O000453,C00418,2026-04-07,运动户外,2,565.75,0.1,1018.35,已支付
O000454,C00048,2026-06-13,美妆个护,2,261.23,0.15,444.09,已支付
O000455,C00259,2025-07-01,服饰鞋包,3,566.76,0.2,1360.22,已支付
O000456,C00080,2025-10-21,运动户外,1,529.02,0.1,476.12,已退款
O000457,C00207,2025-11-13,美妆个护,1,200.27,0.1,180.24,已退款
O000458,C00169,2026-04-20,服饰鞋包,1,247.82,0,247.82,已支付
O000459,C00489,2026-03-14,数码电子,1,324.31,0.05,308.09,已支付
O000460,C00392,2026-01-27,数码电子,4,1090.3,0,4361.2,已支付
O000461,C00070,2026-01-27,美妆个护,1,56.52,0.1,50.87,已支付
O000462,C00250,2026-05-12,数码电子,1,227.18,0,227.18,已退款
O000463,C00012,2026-05-11,数码电子,1,308.23,0.1,277.41,已退款
O000464,C00386,2025-09-01,运动户外,1,521.63,0,521.63,已支付
O000465,C00177,2025-10-12,运动户外,1,505.79,0.05,480.5,已支付
O000466,C00170,2026-06-30,运动户外,1,148.95,0.2,119.16,已退款
O000467,C00122,2026-01-08,运动户外,1,217.83,0,217.83,已取消
O000468,C00267,2026-05-25,运动户外,5,86.21,0.1,387.94,已支付
O000469,C00015,2026-03-07,美妆个护,1,85.8,0.2,68.64,已支付
O000470,C00553,2025-07-14,数码电子,1,342.86,0.08,315.43,已退款
O000471,C00174,2026-02-09,家居日用,1,474.61,0,474.61,已支付
O000472,C00545,2026-03-16,美妆个护,2,257.55,0.1,463.59,已支付
O000473,C00144,2026-02-02,服饰鞋包,1,665.74,0.08,612.48,已支付
O000474,C00253,2026-04-25,运动户外,1,191.11,0.15,162.44,已取消
O000475,C00257,2025-07-18,家居日用,3,408.96,0,1226.88,已退款
O000476,C00177,2026-03-30,美妆个护,2,64.23,0,128.46,已支付
O000477,C00129,2026-03-20,服饰鞋包,1,504.47,0.15,428.8,已支付
O000478,C00527,2025-11-07,美妆个护,2,153.49,0.05,291.63,已退款
O000479,C00436,2026-02-01,食品饮料,1,31.83,0,31.83,已退款
O000480,C00270,2026-01-16,美妆个护,2,168.28,0.05,319.73,已支付
O000481,C00120,2026-03-05,服饰鞋包,2,658.31,0.05,1250.79,已支付
O000482,C00037,2026-06-20,运动户外,1,402.11,0.08,369.94,已支付
O000483,C00598,2026-03-30,食品饮料,1,92.87,0,92.87,已退款
O000484,C00400,2026-04-22,数码电子,2,1220.14,0.08,2245.06,已取消
O000485,C00006,2025-10-23,服饰鞋包,1,207.26,0,207.26,已退款
O000486,C00138,2025-08-06,服饰鞋包,2,516.03,0.1,928.85,已支付
O000487,C00480,2025-12-11,食品饮料,1,153.08,0,153.08,已支付
O000488,C00160,2026-01-31,食品饮料,3,145.23,0.15,370.34,已支付
O000489,C00325,2026-03-01,美妆个护,1,212.44,0.05,201.82,已支付
O000490,C00132,2026-06-09,数码电子,1,855.17,0.2,684.14,已支付
O000491,C00161,2025-07-02,美妆个护,3,225.39,0.1,608.55,已取消
O000492,C00168,2025-10-01,数码电子,2,1173.95,0.15,1995.71,已支付
O000493,C00069,2025-12-25,家居日用,1,423.29,0.15,359.8,已支付
O000494,C00343,2026-06-29,家居日用,3,383.6,0,1150.8,已取消
O000495,C00074,2026-03-01,服饰鞋包,4,667.32,0.08,2455.74,已支付
O000496,C00320,2025-10-05,食品饮料,1,49.36,0.05,46.89,已退款
O000497,C00282,2025-10-31,服饰鞋包,2,644.91,0.2,1031.86,已退款
O000498,C00326,2025-12-18,美妆个护,3,236.46,0.08,652.63,已支付
O000499,C00344,2026-04-24,数码电子,3,875.95,0.15,2233.67,已支付
O000500,C00136,2025-12-11,美妆个护,1,240.37,0,240.37,已取消
O000501,C00250,2026-05-22,家居日用,2,364.15,0,728.3,已支付
O000502,C00040,2025-11-03,家居日用,3,191.32,0.15,487.87,已支付
O000503,C00164,2026-05-30,食品饮料,1,20.74,0.2,16.59,已支付
O000504,C00471,2025-08-24,运动户外,2,62.41,0.2,99.86,已支付
O000505,C00446,2025-09-18,服饰鞋包,1,574.23,0.1,516.81,已退款
O000506,C00223,2025-11-20,美妆个护,1,295.86,0.05,281.07,已支付
O000507,C00469,2025-08-08,运动户外,1,378.45,0.2,302.76,已支付
O000508,C00014,2025-10-15,美妆个护,2,130.23,0.2,208.37,已退款
O000509,C00286,2026-02-03,运动户外,1,499.83,0,499.83,已支付
O000510,C00068,2025-10-15,美妆个护,1,106.87,0.1,96.18,已支付
O000511,C00301,2025-12-20,美妆个护,1,167.97,0.05,159.57,已支付
O000512,C00531,2025-11-20,美妆个护,1,134.41,0.15,114.25,已退款
O000513,C00019,2026-02-07,运动户外,1,337.43,0,337.43,已支付
O000514,C00357,2025-12-03,食品饮料,1,92.52,0,92.52,已支付
O000515,C00422,2026-03-24,食品饮料,2,141.91,0,283.82,已取消
O000516,C00160,2026-05-14,美妆个护,1,190.6,0.05,181.07,已支付
O000517,C00402,2026-05-19,食品饮料,1,81.13,0.05,77.07,已取消
O000518,C00343,2026-03-16,家居日用,1,429.86,0.1,386.87,已支付
O000519,C00465,2025-12-30,美妆个护,5,148.91,0.2,595.64,已支付
O000520,C00326,2026-06-22,家居日用,2,235.68,0.08,433.65,已取消
O000521,C00025,2025-10-01,食品饮料,3,111.21,0.15,283.59,已取消
O000522,C00552,2026-02-03,美妆个护,1,231.28,0.08,212.78,已支付
O000523,C00325,2026-01-18,美妆个护,2,101.34,0.1,182.41,已支付
O000524,C00397,2026-05-14,家居日用,4,231.14,0.05,878.33,已取消
O000525,C00241,2026-04-09,服饰鞋包,3,696.29,0.2,1671.1,已支付
O000526,C00505,2025-12-13,食品饮料,1,93.27,0.05,88.61,已支付
O000527,C00077,2025-09-28,数码电子,1,360.01,0.08,331.21,已退款
O000528,C00462,2026-03-08,数码电子,1,1061.69,0,1061.69,已取消
O000529,C00107,2026-04-26,运动户外,1,129.5,0,129.5,已支付
O000530,C00421,2026-06-15,运动户外,1,540.96,0.15,459.82,已支付
O000531,C00576,2026-05-16,食品饮料,1,37.4,0.1,33.66,已支付
O000532,C00314,2026-02-19,运动户外,1,52.49,0.15,44.62,已取消
O000533,C00098,2026-01-05,运动户外,3,438.99,0.2,1053.58,已退款
O000534,C00082,2026-03-19,服饰鞋包,2,82.99,0,165.98,已支付
O000535,C00315,2026-02-07,数码电子,1,784.37,0.08,721.62,已支付
O000536,C00154,2025-10-26,食品饮料,1,151.13,0.08,139.04,已支付
O000537,C00478,2025-07-10,家居日用,2,234.54,0,469.08,已退款
O000538,C00556,2026-04-14,家居日用,1,115.16,0,115.16,已退款
O000539,C00144,2026-06-13,食品饮料,3,69.91,0,209.73,已支付
O000540,C00247,2025-11-20,家居日用,2,140.84,0,281.68,已取消
O000541,C00527,2026-02-10,数码电子,4,765.96,0,3063.84,已支付
O000542,C00058,2026-01-02,家居日用,5,438.58,0,2192.9,已支付
O000543,C00416,2025-12-24,运动户外,1,346.65,0.1,311.99,已取消
O000544,C00588,2026-06-29,运动户外,1,530.46,0.08,488.02,已支付
O000545,C00335,2025-11-11,服饰鞋包,2,574.51,0.2,919.22,已支付
O000546,C00524,2026-06-27,美妆个护,1,216.42,0.15,183.96,已退款
O000547,C00291,2025-10-13,服饰鞋包,2,445.55,0,891.1,已支付
O000548,C00283,2026-02-25,食品饮料,2,128.23,0.15,217.99,已支付
O000549,C00321,2026-05-23,食品饮料,4,69.5,0.2,222.4,已退款
O000550,C00075,2025-08-07,服饰鞋包,1,400.52,0,400.52,已支付
O000551,C00291,2026-01-07,美妆个护,1,159.95,0.2,127.96,已支付
O000552,C00267,2025-11-08,服饰鞋包,4,371.47,0.08,1367.01,已支付
O000553,C00284,2025-12-31,家居日用,1,239.18,0,239.18,已支付
O000554,C00155,2026-06-03,食品饮料,1,198.31,0.05,188.39,已支付
O000555,C00281,2026-03-27,数码电子,2,1164.08,0,2328.16,已支付
O000556,C00569,2025-10-21,家居日用,1,176.99,0.1,159.29,已支付
O000557,C00383,2025-11-30,美妆个护,4,55.63,0.2,178.02,已支付
O000558,C00163,2026-05-04,食品饮料,1,90.52,0.15,76.94,已退款
O000559,C00339,2026-01-21,家居日用,1,440.47,0.1,396.42,已支付
O000560,C00196,2025-09-08,运动户外,2,291.14,0,582.28,已支付
O000561,C00026,2025-12-13,数码电子,1,525.84,0,525.84,已退款
O000562,C00504,2025-12-06,食品饮料,2,191.96,0.15,326.33,已支付
O000563,C00386,2026-03-25,运动户外,1,190.65,0.08,175.4,已取消
O000564,C00463,2025-10-25,家居日用,1,425.12,0,425.12,已支付
O000565,C00240,2025-11-29,服饰鞋包,1,353.93,0.15,300.84,已支付
O000566,C00232,2025-09-13,服饰鞋包,1,488.05,0.1,439.25,已支付
O000567,C00180,2025-09-13,运动户外,1,212.1,0.2,169.68,已支付
O000568,C00087,2025-09-23,服饰鞋包,2,635.27,0,1270.54,已支付
O000569,C00269,2026-06-19,数码电子,1,904.8,0.2,723.84,已支付
O000570,C00467,2026-04-25,数码电子,1,1173.17,0.2,938.54,已退款
O000571,C00363,2026-02-17,家居日用,1,405.61,0,405.61,已支付
O000572,C00525,2025-09-06,家居日用,1,183.0,0.08,168.36,已支付
O000573,C00444,2026-06-27,数码电子,3,151.68,0.08,418.64,已支付
O000574,C00367,2026-05-07,家居日用,1,385.16,0,385.16,已支付
O000575,C00293,2025-11-14,数码电子,4,377.18,0,1508.72,已退款
O000576,C00264,2026-06-14,家居日用,5,367.65,0.2,1470.6,已支付
O000577,C00021,2026-01-17,运动户外,1,523.94,0.05,497.74,已退款
O000578,C00402,2026-03-26,食品饮料,1,32.97,0.15,28.02,已支付
O000579,C00037,2026-04-09,运动户外,3,130.31,0,390.93,已支付
O000580,C00407,2026-01-11,食品饮料,1,155.07,0,155.07,已支付
O000581,C00405,2025-12-18,服饰鞋包,2,351.39,0.1,632.5,已支付
O000582,C00311,2025-12-19,运动户外,1,151.08,0.2,120.86,已支付
O000583,C00252,2025-07-12,服饰鞋包,4,144.1,0.08,530.29,已支付
O000584,C00409,2025-07-12,美妆个护,2,99.98,0.08,183.96,已退款
O000585,C00424,2025-11-20,食品饮料,1,147.08,0.05,139.73,已支付
O000586,C00210,2026-02-25,服饰鞋包,3,288.78,0.1,779.71,已支付
O000587,C00439,2026-03-01,运动户外,1,542.37,0.15,461.01,已支付
O000588,C00010,2026-03-13,食品饮料,4,70.71,0.15,240.41,已支付
O000589,C00330,2025-10-01,家居日用,2,86.97,0.15,147.85,已取消
O000590,C00499,2025-07-10,食品饮料,2,112.21,0.15,190.76,已支付
O000591,C00587,2025-11-07,数码电子,1,605.78,0.15,514.91,已退款
O000592,C00158,2026-03-21,运动户外,1,157.5,0.05,149.62,已支付
O000593,C00315,2025-12-23,服饰鞋包,1,666.43,0,666.43,已支付
O000594,C00048,2025-07-09,数码电子,1,1120.25,0.08,1030.63,已退款
O000595,C00031,2025-11-25,服饰鞋包,2,595.18,0.05,1130.84,已支付
O000596,C00521,2026-04-01,家居日用,1,493.21,0.2,394.57,已支付
O000597,C00281,2025-11-19,运动户外,2,163.14,0.2,261.02,已支付
O000598,C00138,2026-05-29,家居日用,1,450.3,0,450.3,已退款
O000599,C00195,2025-08-27,运动户外,1,555.61,0.15,472.27,已支付
O000600,C00126,2025-09-11,运动户外,3,515.67,0.05,1469.66,已支付
O000601,C00288,2025-07-05,服饰鞋包,2,169.15,0.05,321.38,已支付
O000602,C00159,2025-09-13,美妆个护,1,271.51,0.08,249.79,已支付
O000603,C00380,2025-10-11,数码电子,1,422.97,0.15,359.52,已取消
O000604,C00139,2026-04-27,数码电子,3,102.72,0.2,246.53,已支付
O000605,C00377,2026-03-27,数码电子,2,870.28,0.15,1479.48,已支付
O000606,C00453,2026-06-13,服饰鞋包,4,347.87,0,1391.48,已支付
O000607,C00194,2026-02-26,数码电子,1,767.05,0,767.05,已支付
O000608,C00028,2025-12-09,服饰鞋包,2,492.58,0.08,906.35,已支付
O000609,C00359,2026-02-09,美妆个护,3,232.81,0.2,558.74,已支付
O000610,C00401,2025-10-30,运动户外,1,81.47,0.1,73.32,已支付
O000611,C00084,2026-06-07,食品饮料,2,51.75,0,103.5,已退款
O000612,C00397,2026-03-27,数码电子,2,440.86,0.2,705.38,已支付
O000613,C00497,2026-03-12,服饰鞋包,2,141.59,0.08,260.53,已退款
O000614,C00160,2025-12-31,美妆个护,2,48.55,0.08,89.33,已支付
O000615,C00449,2026-04-13,服饰鞋包,2,239.78,0.05,455.58,已取消
O000616,C00513,2026-02-28,运动户外,2,313.79,0.1,564.82,已支付
O000617,C00076,2026-01-25,家居日用,2,270.0,0.05,513.0,已支付
O000618,C00532,2025-07-28,食品饮料,1,114.16,0.08,105.03,已取消
O000619,C00391,2025-12-07,家居日用,1,278.7,0,278.7,已支付
O000620,C00276,2025-09-18,运动户外,1,86.67,0.1,78.0,已支付
O000621,C00074,2025-09-03,食品饮料,2,59.08,0,118.16,已支付
O000622,C00205,2025-12-07,食品饮料,2,173.91,0.05,330.43,已取消
O000623,C00003,2025-12-25,运动户外,3,263.59,0.15,672.15,已支付
O000624,C00588,2026-02-13,数码电子,2,978.7,0,1957.4,已取消
O000625,C00211,2025-12-18,数码电子,2,396.54,0,793.08,已取消
O000626,C00142,2025-09-20,家居日用,3,80.11,0,240.33,已支付
O000627,C00500,2025-12-10,数码电子,2,262.47,0,524.94,已支付
O000628,C00024,2025-11-07,食品饮料,2,141.08,0.2,225.73,已退款
O000629,C00247,2025-10-25,运动户外,1,315.24,0.08,290.02,已支付
O000630,C00203,2025-12-21,美妆个护,1,73.03,0.2,58.42,已支付
O000631,C00222,2026-01-27,服饰鞋包,2,384.71,0.15,654.01,已退款
O000632,C00093,2025-12-10,美妆个护,1,58.31,0.2,46.65,已退款
O000633,C00312,2026-01-18,服饰鞋包,1,627.15,0,627.15,已支付
O000634,C00281,2025-12-11,运动户外,2,455.7,0,911.4,已支付
O000635,C00438,2026-04-09,美妆个护,3,49.64,0.08,137.01,已取消
O000636,C00510,2025-09-16,数码电子,1,364.77,0,364.77,已取消
O000637,C00527,2025-08-16,美妆个护,1,104.89,0.05,99.65,已取消
O000638,C00216,2025-10-26,美妆个护,3,267.85,0.2,642.84,已取消
O000639,C00454,2026-06-28,家居日用,1,431.12,0.2,344.9,已支付
O000640,C00092,2025-09-04,美妆个护,1,161.04,0,161.04,已取消
O000641,C00084,2025-09-03,食品饮料,2,98.17,0.2,157.07,已支付
O000642,C00248,2026-05-18,家居日用,1,56.97,0.05,54.12,已支付
O000643,C00482,2025-09-18,服饰鞋包,1,269.13,0,269.13,已支付
O000644,C00135,2025-08-07,家居日用,1,406.05,0,406.05,已支付
O000645,C00192,2026-02-19,家居日用,4,405.69,0.05,1541.62,已取消
O000646,C00221,2025-08-25,食品饮料,1,93.96,0,93.96,已支付
O000647,C00015,2025-12-22,数码电子,2,1113.71,0.08,2049.23,已支付
O000648,C00339,2025-10-14,数码电子,1,757.29,0.05,719.43,已支付
O000649,C00196,2026-05-22,美妆个护,1,76.24,0.15,64.8,已支付
O000650,C00082,2025-08-16,服饰鞋包,3,99.4,0.1,268.38,已支付
O000651,C00399,2025-07-01,数码电子,2,1283.84,0.1,2310.91,已支付
O000652,C00030,2025-07-01,食品饮料,3,79.03,0.05,225.24,已取消
O000653,C00520,2026-01-17,家居日用,2,403.17,0,806.34,已支付
O000654,C00582,2025-10-05,运动户外,1,338.19,0.1,304.37,已退款
O000655,C00479,2025-12-15,运动户外,4,446.25,0,1785.0,已支付
O000656,C00023,2025-07-23,数码电子,2,629.49,0.05,1196.03,已支付
